64
# x y z
-30	0	0
-29.047619047619	0	0
-28.095238095238	0	0
-27.142857142857	0	0
-26.190476190476	0	0
-25.238095238095	0	0
-24.285714285714	0	0
-23.333333333333	0	0
-22.380952380952	0	0
-21.428571428571	0	0
-20.47619047619	0	0
-19.52380952381	0	0
-18.571428571429	0	0
-17.619047619048	0	0
-16.666666666667	0	0
-15.714285714286	0	0
-14.761904761905	0	0
-13.809523809524	0	0
-12.857142857143	0	0
-11.904761904762	0	0
-10.952380952381	0	0
-10	0	0
-9.047619047619	0	0
-8.0952380952381	0	0
-7.1428571428571	0	0
-6.1904761904762	0	0
-5.2380952380952	0	0
-4.2857142857143	0	0
-3.3333333333333	0	0
-2.3809523809524	0	0
-1.4285714285714	0	0
-0.47619047619048	0	0
0.47619047619047	0	0
1.4285714285714	0	0
2.3809523809524	0	0
3.3333333333333	0	0
4.2857142857143	0	0
5.2380952380952	0	0
6.1904761904762	0	0
7.1428571428571	0	0
8.0952380952381	0	0
9.047619047619	0	0
10	0	0
10.952380952381	0	0
11.904761904762	0	0
12.857142857143	0	0
13.809523809524	0	0
14.761904761905	0	0
15.714285714286	0	0
16.666666666667	0	0
17.619047619048	0	0
18.571428571429	0	0
19.52380952381	0	0
20.47619047619	0	0
21.428571428571	0	0
22.380952380952	0	0
23.333333333333	0	0
24.285714285714	0	0
25.238095238095	0	0
26.190476190476	0	0
27.142857142857	0	0
28.095238095238	0	0
29.047619047619	0	0
30	0	0
1891
# a b m n err i ip iperr k ma r rhoa u valid 
1	2	3	4	0.00000000000000e+00	0.00000000000000e+00	5.59518369414036e-04	0.00000000000000e+00	-1.79519580205131e+01	5.59518369414036e-07	0.00000000000000e+00	9.98683245678906e+01	0.00000000000000e+00	1
2	3	4	5	0.00000000000000e+00	0.00000000000000e+00	6.24744947108624e-04	0.00000000000000e+00	-1.79519580205131e+01	6.24744947108624e-07	0.00000000000000e+00	9.98694395029558e+01	0.00000000000000e+00	1
3	4	5	6	0.00000000000000e+00	0.00000000000000e+00	6.95007215556487e-04	0.00000000000000e+00	-1.79519580205131e+01	6.95007215556487e-07	0.00000000000000e+00	9.98738420994069e+01	0.00000000000000e+00	1
4	5	6	7	0.00000000000000e+00	0.00000000000000e+00	7.70402259542280e-04	0.00000000000000e+00	-1.79519580205131e+01	7.70402259542280e-07	0.00000000000000e+00	9.98749501589330e+01	0.00000000000000e+00	1
5	6	7	8	0.00000000000000e+00	0.00000000000000e+00	8.50679016783928e-04	0.00000000000000e+00	-1.79519580205131e+01	8.50679016783928e-07	0.00000000000000e+00	9.98767163883442e+01	0.00000000000000e+00	1
6	7	8	9	0.00000000000000e+00	0.00000000000000e+00	9.35527415313331e-04	0.00000000000000e+00	-1.79519580205130e+01	9.35527415313331e-07	0.00000000000000e+00	9.98775073336788e+01	0.00000000000000e+00	1
7	8	9	10	0.00000000000000e+00	0.00000000000000e+00	1.02401394963536e-03	0.00000000000000e+00	-1.79519580205133e+01	1.02401394963536e-06	0.00000000000000e+00	9.98774433430595e+01	0.00000000000000e+00	1
8	9	10	11	0.00000000000000e+00	0.00000000000000e+00	1.11494033605553e-03	0.00000000000000e+00	-1.79519580205129e+01	1.11494033605553e-06	0.00000000000000e+00	9.98802177858552e+01	0.00000000000000e+00	1
9	10	11	12	0.00000000000000e+00	0.00000000000000e+00	1.20636118938755e-03	0.00000000000000e+00	-1.79519580205133e+01	1.20636118938755e-06	0.00000000000000e+00	9.98810685246499e+01	0.00000000000000e+00	1
10	11	12	13	0.00000000000000e+00	0.00000000000000e+00	1.29579449970052e-03	0.00000000000000e+00	-1.79519580205129e+01	1.29579449970052e-06	0.00000000000000e+00	9.98846861654754e+01	0.00000000000000e+00	1
11	12	13	14	0.00000000000000e+00	0.00000000000000e+00	1.37939607647297e-03	0.00000000000000e+00	-1.79519580205131e+01	1.37939607647297e-06	0.00000000000000e+00	9.98845672883997e+01	0.00000000000000e+00	1
12	13	14	15	0.00000000000000e+00	0.00000000000000e+00	1.45201417445229e-03	0.00000000000000e+00	-1.79519580205131e+01	1.45201417445229e-06	0.00000000000000e+00	9.98926457952898e+01	0.00000000000000e+00	1
13	14	15	16	0.00000000000000e+00	0.00000000000000e+00	1.50787887420734e-03	0.00000000000000e+00	-1.79519580205131e+01	1.50787887420734e-06	0.00000000000000e+00	9.98913846182342e+01	0.00000000000000e+00	1
14	15	16	17	0.00000000000000e+00	0.00000000000000e+00	1.53901308697080e-03	0.00000000000000e+00	-1.79519580205131e+01	1.53901308697080e-06	0.00000000000000e+00	9.98949730835742e+01	0.00000000000000e+00	1
15	16	17	18	0.00000000000000e+00	0.00000000000000e+00	1.53771737765318e-03	0.00000000000000e+00	-1.79519580205131e+01	1.53771737765318e-06	0.00000000000000e+00	9.98910046102324e+01	0.00000000000000e+00	1
16	17	18	19	0.00000000000000e+00	0.00000000000000e+00	1.49443262431603e-03	0.00000000000000e+00	-1.79519580205131e+01	1.49443262431603e-06	0.00000000000000e+00	9.98922248380871e+01	0.00000000000000e+00	1
17	18	19	20	0.00000000000000e+00	0.00000000000000e+00	1.40304066920116e-03	0.00000000000000e+00	-1.79519580205131e+01	1.40304066920116e-06	0.00000000000000e+00	9.98966157703306e+01	0.00000000000000e+00	1
18	19	20	21	0.00000000000000e+00	0.00000000000000e+00	1.26003958533794e-03	0.00000000000000e+00	-1.79519580205131e+01	1.26003958533794e-06	0.00000000000000e+00	9.99023572274617e+01	0.00000000000000e+00	1
19	20	21	22	0.00000000000000e+00	0.00000000000000e+00	1.06889986817293e-03	0.00000000000000e+00	-1.79519580205131e+01	1.06889986817293e-06	0.00000000000000e+00	9.99055390549561e+01	0.00000000000000e+00	1
20	21	22	23	0.00000000000000e+00	0.00000000000000e+00	8.43543369155597e-04	0.00000000000000e+00	-1.79519580205131e+01	8.43543369155597e-07	0.00000000000000e+00	9.99065017215053e+01	0.00000000000000e+00	1
21	22	23	24	0.00000000000000e+00	0.00000000000000e+00	6.08715098771029e-04	0.00000000000000e+00	-1.79519580205131e+01	6.08715098771029e-07	0.00000000000000e+00	9.99159316130980e+01	0.00000000000000e+00	1
22	23	24	25	0.00000000000000e+00	0.00000000000000e+00	3.93099962359145e-04	0.00000000000000e+00	-1.79519580205131e+01	3.93099962359145e-07	0.00000000000000e+00	9.99368381447619e+01	0.00000000000000e+00	1
23	24	25	26	0.00000000000000e+00	0.00000000000000e+00	2.35156371264367e-04	0.00000000000000e+00	-1.79519580205130e+01	2.35156371264367e-07	0.00000000000000e+00	9.99335488092622e+01	0.00000000000000e+00	1
24	25	26	27	0.00000000000000e+00	0.00000000000000e+00	1.72411583010401e-04	0.00000000000000e+00	-1.79519580205131e+01	1.72411583010401e-07	0.00000000000000e+00	9.99629900590050e+01	0.00000000000000e+00	1
25	26	27	28	0.00000000000000e+00	0.00000000000000e+00	2.37306535533222e-04	0.00000000000000e+00	-1.79519580205131e+01	2.37306535533222e-07	0.00000000000000e+00	9.99850377652608e+01	0.00000000000000e+00	1
26	27	28	29	0.00000000000000e+00	0.00000000000000e+00	4.47450868357180e-04	0.00000000000000e+00	-1.79519580205131e+01	4.47450868357180e-07	0.00000000000000e+00	1.00030467090759e+02	0.00000000000000e+00	1
27	28	29	30	0.00000000000000e+00	0.00000000000000e+00	7.98353435360610e-04	0.00000000000000e+00	-1.79519580205131e+01	7.98353435360610e-07	0.00000000000000e+00	1.00112063575319e+02	0.00000000000000e+00	1
28	29	30	31	0.00000000000000e+00	0.00000000000000e+00	1.24411762914001e-03	0.00000000000000e+00	-1.79519580205131e+01	1.24411762914001e-06	0.00000000000000e+00	1.00259564984779e+02	0.00000000000000e+00	1
29	30	31	32	0.00000000000000e+00	0.00000000000000e+00	1.68198450478663e-03	0.00000000000000e+00	-1.79519580205131e+01	1.68198450478663e-06	0.00000000000000e+00	1.00531357451519e+02	0.00000000000000e+00	1
30	31	32	33	0.00000000000000e+00	0.00000000000000e+00	1.92972054380292e-03	0.00000000000000e+00	-1.79519580205131e+01	1.92972054380292e-06	0.00000000000000e+00	1.00984154089932e+02	0.00000000000000e+00	1
31	32	33	34	0.00000000000000e+00	0.00000000000000e+00	1.78490949465093e-03	0.00000000000000e+00	-1.79519580205131e+01	1.78490949465093e-06	0.00000000000000e+00	1.01441751348567e+02	0.00000000000000e+00	1
32	33	34	35	0.00000000000000e+00	0.00000000000000e+00	1.28694786538652e-03	0.00000000000000e+00	-1.79519580205131e+01	1.28694786538652e-06	0.00000000000000e+00	1.00780543800008e+02	0.00000000000000e+00	1
33	34	35	36	0.00000000000000e+00	0.00000000000000e+00	8.11802662203931e-04	0.00000000000000e+00	-1.79519580205131e+01	8.11802662203931e-07	0.00000000000000e+00	9.87221832073451e+01	0.00000000000000e+00	1
34	35	36	37	0.00000000000000e+00	0.00000000000000e+00	5.20565189399136e-04	0.00000000000000e+00	-1.79519580205130e+01	5.20565189399136e-07	0.00000000000000e+00	9.93924256345341e+01	0.00000000000000e+00	1
35	36	37	38	0.00000000000000e+00	0.00000000000000e+00	3.86739603452924e-04	0.00000000000000e+00	-1.79519580205133e+01	3.86739603452924e-07	0.00000000000000e+00	1.01545599460171e+02	0.00000000000000e+00	1
36	37	38	39	0.00000000000000e+00	0.00000000000000e+00	3.97212330582875e-04	0.00000000000000e+00	-1.79519580205129e+01	3.97212330582875e-07	0.00000000000000e+00	1.01645513592365e+02	0.00000000000000e+00	1
37	38	39	40	0.00000000000000e+00	0.00000000000000e+00	5.03954037389676e-04	0.00000000000000e+00	-1.79519580205133e+01	5.03954037389676e-07	0.00000000000000e+00	1.01097621410878e+02	0.00000000000000e+00	1
38	39	40	41	0.00000000000000e+00	0.00000000000000e+00	6.91122211238238e-04	0.00000000000000e+00	-1.79519580205129e+01	6.91122211238238e-07	0.00000000000000e+00	1.00896323739595e+02	0.00000000000000e+00	1
39	40	41	42	0.00000000000000e+00	0.00000000000000e+00	9.38198196021034e-04	0.00000000000000e+00	-1.79519580205133e+01	9.38198196021034e-07	0.00000000000000e+00	1.00739341748468e+02	0.00000000000000e+00	1
40	41	42	43	0.00000000000000e+00	0.00000000000000e+00	1.17738874627626e-03	0.00000000000000e+00	-1.79519580205129e+01	1.17738874627626e-06	0.00000000000000e+00	1.00574769775786e+02	0.00000000000000e+00	1
41	42	43	44	0.00000000000000e+00	0.00000000000000e+00	1.33093440490839e-03	0.00000000000000e+00	-1.79519580205133e+01	1.33093440490839e-06	0.00000000000000e+00	1.00407106908933e+02	0.00000000000000e+00	1
42	43	44	45	0.00000000000000e+00	0.00000000000000e+00	1.37148576961899e-03	0.00000000000000e+00	-1.79519580205129e+01	1.37148576961899e-06	0.00000000000000e+00	1.00255166683069e+02	0.00000000000000e+00	1
43	44	45	46	0.00000000000000e+00	0.00000000000000e+00	1.33300625781985e-03	0.00000000000000e+00	-1.79519580205133e+01	1.33300625781985e-06	0.00000000000000e+00	1.00129841635404e+02	0.00000000000000e+00	1
44	45	46	47	0.00000000000000e+00	0.00000000000000e+00	1.25756473590144e-03	0.00000000000000e+00	-1.79519580205129e+01	1.25756473590144e-06	0.00000000000000e+00	1.00041147619824e+02	0.00000000000000e+00	1
45	46	47	48	0.00000000000000e+00	0.00000000000000e+00	1.17033596591654e-03	0.00000000000000e+00	-1.79519580205133e+01	1.17033596591654e-06	0.00000000000000e+00	9.99851763660295e+01	0.00000000000000e+00	1
46	47	48	49	0.00000000000000e+00	0.00000000000000e+00	1.08186537883803e-03	0.00000000000000e+00	-1.79519580205130e+01	1.08186537883803e-06	0.00000000000000e+00	9.99502559641733e+01	0.00000000000000e+00	1
47	48	49	50	0.00000000000000e+00	0.00000000000000e+00	9.96505178596507e-04	0.00000000000000e+00	-1.79519580205130e+01	9.96505178596507e-07	0.00000000000000e+00	9.99278435136686e+01	0.00000000000000e+00	1
48	49	50	51	0.00000000000000e+00	0.00000000000000e+00	9.15664918998971e-04	0.00000000000000e+00	-1.79519580205133e+01	9.15664918998971e-07	0.00000000000000e+00	9.99168549181827e+01	0.00000000000000e+00	1
49	50	51	52	0.00000000000000e+00	0.00000000000000e+00	8.39915890393783e-04	0.00000000000000e+00	-1.79519580205129e+01	8.39915890393783e-07	0.00000000000000e+00	9.99051699716314e+01	0.00000000000000e+00	1
50	51	52	53	0.00000000000000e+00	0.00000000000000e+00	7.69165132474825e-04	0.00000000000000e+00	-1.79519580205133e+01	7.69165132474825e-07	0.00000000000000e+00	9.98990529487670e+01	0.00000000000000e+00	1
51	52	53	54	0.00000000000000e+00	0.00000000000000e+00	7.03284131153836e-04	0.00000000000000e+00	-1.79519580205129e+01	7.03284131153836e-07	0.00000000000000e+00	9.98917675343851e+01	0.00000000000000e+00	1
52	53	54	55	0.00000000000000e+00	0.00000000000000e+00	6.42121560590070e-04	0.00000000000000e+00	-1.79519580205133e+01	6.42121560590070e-07	0.00000000000000e+00	9.98870885952997e+01	0.00000000000000e+00	1
53	54	55	56	0.00000000000000e+00	0.00000000000000e+00	5.85386247919928e-04	0.00000000000000e+00	-1.79519580205129e+01	5.85386247919928e-07	0.00000000000000e+00	9.98834958663211e+01	0.00000000000000e+00	1
54	55	56	57	0.00000000000000e+00	0.00000000000000e+00	5.32905253924909e-04	0.00000000000000e+00	-1.79519580205133e+01	5.32905253924909e-07	0.00000000000000e+00	9.98784679510571e+01	0.00000000000000e+00	1
